transaction_id,transaction_date,product_id,customer_id,product_category,quantity,unit_price,total_amount,customer_region,customer_age,customer_loyalty_score,product_rating,previous_purchase_count,return_status
94595,28/08/2023,2786,39864,clothing,14,148.53,2079.42,South,34,26,5,27,1
94596,19/04/2023,2134,37306,electronics,4,286.94,1147.76,West,68,21,4,17,1
94597,18/08/2024,2831,32244,clothing,1,102.69,102.69,East,24,5,4,8,0
94598,16/03/2024,2292,37097,clothing,11,203.23,2235.53,East,55,77,4,23,1
94599,29/01/2024,2315,30958,electronics,11,188.37,2072.07,West,52,99,5,16,0
94600,11/02/2024,2630,31453,clothing,4,60.84,243.36,East,56,54,5,25,0
94601,25/12/2024,2330,32118,electronics,9,179.72,1617.48,West,23,93,4,20,1
94602,18/10/2023,2013,33796,electronics,3,190.76,572.28,North,35,46,2,13,1
94603,05/10/2023,2366,34764,electronics,2,244.53,489.06,East,42,76,3,0,1
94604,18/01/2023,2588,33144,toys,10,33.28,332.8,North,37,39,2,22,0
94605,25/02/2023,2336,32794,home decor,6,230.1,1380.6,Central,34,78,4,2,1
94606,15/10/2023,2919,32689,toys,3,164.77,494.31,South,34,1,4,9,1
94607,12/09/2024,2486,37111,home decor,4,46.07,184.28,North,36,33,2,21,0
94608,10/01/2023,2960,35146,home decor,12,191.86,2302.32,South,65,36,3,13,0
94609,05/05/2023,2370,30539,home decor,13,85.66,1113.58,Central,62,29,2,5,0
94610,10/12/2023,2221,35334,electronics,3,46.18,138.54,West,54,89,2,18,1
94611,18/05/2024,2583,35418,electronics,14,260.92,3652.88,Central,21,19,2,3,1
94612,27/05/2023,2135,37613,home decor,3,177.47,532.41,Central,57,1,2,4,1
94613,20/01/2024,2742,35021,home decor,10,82.05,820.5,West,59,52,1,27,0
94614,21/06/2024,2926,39629,home decor,1,72.33,72.33,Central,50,1,2,10,0
94615,10/04/2023,2881,33734,clothing,4,227.12,908.48,South,43,76,2,22,1
94616,29/03/2024,2025,33607,clothing,12,112.72,1352.64,North,65,81,2,5,0
94617,29/12/2024,2154,34543,toys,9,251.16,2260.44,West,64,65,1,17,0
94618,28/12/2023,2359,31553,home decor,7,173.24,1212.68,Central,54,11,5,3,1
94619,26/08/2024,2651,31850,electronics,4,198.83,795.32,Central,26,76,4,6,1
94620,10/03/2023,2819,35495,clothing,7,238.87,1672.09,West,32,12,3,5,1
94621,19/12/2023,2790,34651,toys,8,16.53,132.24,Central,55,40,4,28,0
94622,06/10/2023,2448,39351,toys,11,180.89,1989.79,West,41,92,3,1,1
94623,07/02/2023,2917,35295,electronics,11,9.26,101.86,South,53,54,4,3,1
94624,01/04/2023,2299,31842,home decor,13,191.76,2492.88,North,45,76,2,11,1
94625,06/01/2024,2510,38371,home decor,8,10.94,87.52,East,40,24,3,21,0
94626,22/07/2024,2363,32425,clothing,5,68.74,343.7,East,61,73,1,19,0
94627,17/03/2023,2558,37310,electronics,5,169.7,848.5,West,36,80,2,4,1
94628,15/01/2023,2976,30017,toys,6,153.58,921.48,West,29,40,1,5,0
94629,25/10/2024,2487,36016,toys,12,252.84,3034.08,West,37,72,5,3,1
94630,31/07/2024,2537,36206,toys,9,167.57,1508.13,North,62,36,1,1,0
94631,08/02/2023,2857,32142,home decor,3,226.91,680.73,South,56,29,4,9,0
94632,02/10/2023,2367,30335,home decor,3,115.58,346.74,Central,67,68,4,15,0
94633,20/03/2023,2380,31826,home decor,8,205.03,1640.24,Central,42,78,4,10,0
94634,17/06/2023,2368,39679,home decor,7,49.73,348.11,North,36,89,3,24,1
94635,20/06/2024,2699,30643,home decor,10,159.51,1595.1,Central,28,34,4,22,0
94636,24/06/2023,2729,33290,toys,12,129.27,1551.24,Central,60,33,1,15,0
94637,28/08/2024,2099,36115,home decor,14,199.63,2794.82,East,62,46,1,8,0
94638,22/03/2024,2082,34297,clothing,3,248.27,744.81,West,36,11,1,5,1
94639,21/10/2024,2548,33676,toys,8,223.34,1786.72,East,35,42,4,2,0
94640,26/07/2023,2463,38834,home decor,7,266.81,1867.67,North,65,18,4,20,0
94641,06/11/2023,2246,38583,toys,5,158.82,794.1,Central,31,50,3,29,1
94642,12/11/2023,2573,31780,home decor,12,232.46,2789.52,West,36,6,4,10,1
94643,21/08/2024,2398,37755,home decor,4,299.02,1196.08,North,27,21,3,21,0
94644,28/08/2023,2910,38363,home decor,2,202.21,404.42,North,59,28,4,27,0
94645,23/11/2023,2457,38129,clothing,12,74.5,894,East,39,72,3,25,1
94646,03/09/2023,2807,31257,toys,13,105.1,1366.3,South,41,22,1,21,1
94647,25/02/2024,2978,38023,electronics,1,166.15,166.15,South,42,59,1,29,0
94648,02/02/2023,2950,38405,home decor,2,145.19,290.38,South,25,1,3,7,1
94649,09/10/2023,2300,33139,electronics,6,8.34,50.04,South,64,49,1,17,1
94650,03/12/2023,2942,32148,toys,11,239.39,2633.29,South,24,64,4,14,0
94651,31/12/2024,2727,34709,electronics,13,14.21,184.73,North,53,93,2,4,1
94652,21/06/2024,2301,35285,electronics,4,266.38,1065.52,Central,65,80,5,12,1
94653,10/10/2023,2871,37258,toys,3,93.24,279.72,West,45,26,3,7,0
94654,14/02/2023,2764,32240,home decor,9,290.71,2616.39,Central,20,69,3,15,0
94655,23/09/2023,2078,31114,clothing,5,174.7,873.5,North,37,92,5,27,1
94656,16/09/2023,2541,34602,toys,11,118.69,1305.59,North,28,10,1,16,0
94657,03/08/2023,2729,36118,electronics,12,24.83,297.96,South,42,91,1,10,1
94658,14/05/2023,2473,32778,toys,5,162.02,810.1,North,25,53,2,3,1
94659,18/12/2024,2054,35699,electronics,3,102.9,308.7,East,24,76,5,11,1
94660,14/05/2024,2502,36896,electronics,6,215.74,1294.44,Central,29,59,1,14,0
94661,22/06/2023,2047,36405,clothing,11,221.65,2438.15,South,27,48,3,0,1
94662,19/12/2023,2081,37352,electronics,4,100.69,402.76,West,59,43,2,24,1
94663,18/11/2023,2405,32566,toys,11,27.61,303.71,North,67,14,1,15,1
94664,24/10/2024,2684,37646,home decor,8,294.46,2355.68,Central,50,71,4,4,0
94665,10/09/2024,2667,33195,home decor,11,280.17,3081.87,East,36,12,5,27,1
94666,06/06/2023,2798,36360,electronics,8,238.39,1907.12,Central,31,43,3,1,1
94667,10/11/2024,2956,32676,toys,7,267.28,1870.96,North,53,3,5,28,0
94668,21/06/2023,2830,32227,home decor,7,141.38,989.66,West,58,24,5,2,1
94669,25/09/2024,2222,34232,toys,9,44.25,398.25,West,60,46,2,11,0
94670,03/09/2024,2514,38590,toys,3,183.06,549.18,West,19,99,2,12,0
94671,20/02/2024,2074,33555,clothing,6,248.38,1490.28,East,21,22,3,14,1
94672,20/10/2023,2066,33694,clothing,14,129.68,1815.52,Central,24,4,5,26,1
94673,17/04/2023,2150,36215,toys,11,260.03,2860.33,Central,54,59,5,19,0
94674,20/01/2023,2873,37123,home decor,12,71.28,855.36,West,50,57,2,15,0
94675,06/01/2024,2362,37748,home decor,11,180.7,1987.7,Central,50,61,3,10,1
94676,24/03/2023,2392,32368,electronics,11,153.34,1686.74,North,49,99,5,5,0
94677,10/08/2024,2369,36547,home decor,5,219.84,1099.2,South,42,76,2,3,0
94678,09/03/2024,2154,38615,clothing,1,293.59,293.59,North,42,79,5,13,1
94679,27/09/2024,2585,32016,clothing,3,58.19,174.57,West,46,67,4,5,0
94680,27/12/2023,2743,32483,toys,8,39.24,313.92,East,30,64,5,16,1
94681,07/12/2023,2194,30888,home decor,5,289.94,1449.7,Central,69,18,1,28,1
94682,29/10/2023,2791,38307,home decor,14,155.92,2182.88,West,63,94,1,28,1
94683,04/07/2024,2006,37747,toys,3,198.74,596.22,East,26,46,5,16,1
94684,08/06/2023,2220,32672,home decor,14,69.7,975.8,West,35,74,2,15,1
94685,26/02/2024,2069,37599,toys,8,11.91,95.28,South,61,91,3,14,0
94686,06/06/2023,2921,35701,electronics,6,119.54,717.24,South,27,39,4,28,1
94687,24/03/2023,2452,36895,clothing,7,222.94,1560.58,Central,66,85,5,19,0
94688,18/06/2024,2592,32264,toys,10,111.64,1116.4,East,41,68,1,8,1
94689,06/02/2024,2647,32844,electronics,5,269.94,1349.7,Central,68,25,1,10,0
94690,21/02/2023,2933,34375,toys,1,270.97,270.97,South,55,80,1,28,1
94691,02/09/2023,2322,35099,home decor,6,202.55,1215.3,North,48,22,4,11,0
94692,13/09/2024,2813,38569,electronics,13,71.91,934.83,North,51,42,5,1,1
94693,13/01/2024,2810,35621,home decor,10,140.37,1403.7,East,33,10,4,27,1
94694,06/07/2024,2941,39534,home decor,4,272.46,1089.84,Central,45,31,4,6,0
94695,20/08/2024,2913,32122,clothing,4,264.96,1059.84,North,47,82,2,16,0
94696,26/06/2024,2232,38328,clothing,11,236.64,2603.04,East,69,70,2,1,1
94697,05/08/2023,2427,38113,toys,9,156.55,1408.95,North,27,61,3,18,0
94698,06/05/2023,2354,36142,home decor,6,163.99,983.94,South,23,14,4,12,1
94699,25/10/2024,2266,37555,electronics,6,6.48,38.88,South,44,33,2,17,0
94700,30/10/2024,2389,31998,clothing,13,273.27,3552.51,North,46,56,5,7,0
94701,05/10/2024,2472,32401,clothing,13,105.6,1372.8,West,37,60,3,17,1
94702,23/05/2023,2518,39644,home decor,1,233.71,233.71,South,54,79,4,9,1
94703,08/10/2024,2674,34390,clothing,3,73.28,219.84,West,49,69,2,10,1
94704,22/02/2023,2116,34080,toys,4,201.21,804.84,East,61,35,3,4,0
94705,02/10/2024,2176,39479,electronics,12,293.31,3519.72,South,34,100,1,12,1
94706,20/08/2023,2835,33936,toys,9,159.88,1438.92,East,38,52,1,27,0
94707,24/08/2023,2806,30305,clothing,6,85.32,511.92,North,44,84,3,5,1
94708,25/01/2024,2011,32629,electronics,9,160.37,1443.33,South,50,54,4,20,0
94709,10/12/2023,2320,35844,clothing,4,272.78,1091.12,Central,29,64,5,4,0
94710,23/06/2023,2914,39283,electronics,12,28.36,340.32,North,45,17,2,6,0
94711,03/01/2024,2538,30644,electronics,4,166.17,664.68,West,28,8,4,12,1
94712,01/04/2024,2438,30377,toys,1,156.4,156.4,West,66,66,2,8,0
94713,02/05/2024,2128,30243,home decor,6,101.06,606.36,Central,19,82,4,11,1
94714,20/09/2023,2667,30424,home decor,13,183.24,2382.12,South,47,27,2,23,0
94715,12/08/2024,2544,36353,electronics,6,82.85,497.1,West,37,44,4,18,0
94716,01/11/2023,2521,34202,electronics,2,154.16,308.32,East,26,22,3,16,0
94717,18/02/2024,2269,32867,toys,3,250.22,750.66,North,41,31,2,27,1
94718,29/07/2023,2659,37116,home decor,12,181.49,2177.88,South,51,27,2,25,1
94719,02/09/2023,2981,30284,home decor,10,24.44,244.4,Central,63,29,3,5,0
94720,08/12/2023,2430,37230,clothing,13,254.42,3307.46,East,64,47,3,26,1
94721,18/08/2024,2440,37614,electronics,9,191.91,1727.19,West,66,41,5,4,0
94722,21/01/2023,2566,37285,electronics,4,55.6,222.4,South,34,0,1,7,1
94723,14/01/2024,2009,38360,home decor,12,217.99,2615.88,East,58,84,3,1,1
94724,28/12/2024,2344,36241,clothing,10,59.28,592.8,South,28,65,1,12,1
94725,27/05/2024,2189,33994,electronics,1,116.4,116.4,South,50,34,2,16,1
94726,20/05/2024,2185,31095,home decor,3,206.65,619.95,East,63,91,4,8,1
94727,02/10/2024,2655,31623,electronics,11,133.36,1466.96,South,26,99,3,0,0
94728,31/07/2023,2069,39512,clothing,3,112.94,338.82,West,46,45,3,7,0
94729,02/08/2023,2926,37754,clothing,14,217.94,3051.16,North,21,2,2,11,1
94730,31/05/2024,2076,38992,toys,3,97.48,292.44,Central,31,46,3,24,1
94731,14/04/2024,2931,35048,electronics,4,257.14,1028.56,Central,25,53,4,7,1
94732,05/11/2024,2415,37071,home decor,9,25.27,227.43,South,43,5,5,28,1
94733,02/09/2024,2177,36786,home decor,12,221.85,2662.2,Central,59,17,5,8,0
94734,03/03/2024,2388,34814,home decor,4,194.59,778.36,North,61,40,4,2,1
94735,01/10/2023,2650,34014,electronics,5,155.83,779.15,West,64,32,3,12,0
94736,02/06/2024,2924,34598,home decor,14,298.63,4180.82,West,67,53,1,21,1
94737,22/11/2024,2597,39321,electronics,2,108.47,216.94,South,37,84,5,29,1
94738,23/10/2024,2228,34551,electronics,2,295.72,591.44,North,61,19,1,13,1
94739,12/01/2023,2387,38976,electronics,3,119.44,358.32,East,57,42,4,7,0
94740,29/11/2023,2722,31520,clothing,6,210.67,1264.02,East,42,45,5,13,0
94741,14/03/2023,2673,39454,electronics,6,112.11,672.66,East,50,59,5,2,1
94742,23/03/2024,2197,30379,electronics,8,113.13,905.04,East,32,33,2,28,0
94743,17/08/2024,2748,35739,electronics,9,158.79,1429.11,East,25,54,1,24,0
94744,11/06/2023,2674,31937,clothing,14,189.19,2648.66,Central,45,26,4,6,0
94745,29/03/2024,2544,37896,toys,14,128.49,1798.86,Central,69,52,4,21,0
94746,16/10/2023,2070,39672,toys,13,94.96,1234.48,South,48,83,3,27,0
94747,29/07/2023,2073,39536,toys,12,198.63,2383.56,North,53,61,5,12,1
94748,25/09/2023,2470,30228,home decor,10,93.03,930.3,West,49,6,4,15,0
94749,16/02/2023,2161,31718,toys,2,27.76,55.52,South,52,82,1,28,1
94750,28/08/2024,2453,36402,electronics,8,39.96,319.68,Central,62,30,4,12,1
94751,24/08/2023,2301,39271,home decor,11,134.76,1482.36,West,25,63,1,26,1
94752,18/08/2024,2947,32324,electronics,8,96.58,772.64,South,38,14,1,22,1
94753,30/01/2024,2327,37864,clothing,9,184.37,1659.33,East,34,38,2,16,0
94754,02/06/2023,2982,38646,electronics,3,265.29,795.87,East,49,66,3,3,1
94755,01/08/2023,2353,31740,toys,10,24.66,246.6,North,51,64,4,2,0
94756,31/07/2023,2639,30170,toys,9,99.67,897.03,Central,54,10,1,12,1
94757,21/04/2023,2386,39884,clothing,2,186.05,372.1,North,26,70,2,3,0
94758,09/03/2024,2314,30388,electronics,10,196.82,1968.2,North,33,16,1,1,1
94759,16/10/2023,2113,30865,toys,4,128.73,514.92,West,40,100,1,3,0
94760,20/03/2024,2617,33462,clothing,3,269.83,809.49,South,36,58,3,0,0
94761,28/08/2023,2772,33118,toys,12,190.93,2291.16,North,54,86,3,20,0
94762,29/12/2023,2066,38211,home decor,10,9.35,93.5,East,57,76,1,15,1
94763,31/07/2024,2733,35796,electronics,2,140.15,280.3,West,22,37,3,22,0
94764,08/10/2024,2643,32661,toys,14,193.43,2708.02,Central,33,85,4,7,1
94765,30/01/2023,2351,32097,electronics,10,118.86,1188.6,East,59,55,2,12,0
94766,02/09/2024,2225,33003,clothing,3,260.04,780.12,South,58,7,1,8,1
94767,30/08/2023,2613,33745,electronics,14,134.1,1877.4,East,35,19,2,24,1
94768,27/10/2024,2013,38116,toys,10,48.52,485.2,East,28,26,2,9,0
94769,23/08/2024,2746,30035,home decor,9,47.05,423.45,West,50,1,1,4,1
94770,30/10/2024,2272,37087,toys,6,76.95,461.7,Central,29,46,2,3,1
94771,01/11/2023,2527,32233,electronics,6,206.8,1240.8,West,42,69,1,1,1
94772,28/03/2023,2842,34218,home decor,11,234.09,2574.99,South,64,89,5,14,0
94773,22/11/2024,2329,37970,clothing,5,53.91,269.55,South,48,82,1,10,1
94774,19/09/2024,2938,31826,toys,1,244.49,244.49,South,22,80,4,25,0
94775,02/11/2024,2319,37278,home decor,9,154.81,1393.29,East,60,77,5,1,1
94776,14/12/2024,2322,33478,toys,8,167.38,1339.04,North,27,49,1,9,1
94777,25/04/2024,2426,39928,electronics,10,118.34,1183.4,South,19,47,3,9,0
94778,22/01/2023,2140,38636,clothing,10,213.72,2137.2,West,32,96,4,13,0
94779,10/03/2024,2737,32343,clothing,7,199.18,1394.26,West,39,17,1,12,1
94780,01/10/2023,2316,31695,clothing,2,68.78,137.56,North,43,52,1,7,0
94781,03/06/2023,2254,37017,electronics,9,223.63,2012.67,West,37,33,1,8,0
94782,19/02/2023,2323,33755,electronics,10,273,2730,East,48,44,3,6,0
94783,22/10/2023,2050,36248,electronics,14,277.28,3881.92,North,67,87,1,26,0
94784,16/06/2023,2768,33345,clothing,2,198.22,396.44,West,61,42,1,16,1
94785,23/09/2023,2013,30047,toys,14,203.22,2845.08,South,52,53,4,24,1
94786,18/03/2024,2677,31967,electronics,1,20.57,20.57,East,22,87,5,12,0
94787,20/03/2023,2256,32983,home decor,2,124.05,248.1,Central,22,21,1,1,0
94788,10/01/2023,2999,39758,electronics,6,209.51,1257.06,East,44,31,5,26,1
94789,22/07/2024,2832,39318,clothing,4,158.7,634.8,South,43,38,3,0,0
94790,03/08/2024,2149,35601,home decor,4,275.71,1102.84,Central,39,26,2,15,0
94791,31/03/2023,2492,34193,home decor,2,135.5,271,West,49,20,1,2,0
94792,30/10/2024,2764,34468,clothing,11,256.23,2818.53,Central,19,68,5,13,0
94793,02/11/2024,2974,37823,electronics,14,104.37,1461.18,South,69,68,4,14,0
94794,23/04/2024,2863,34371,clothing,3,148.88,446.64,North,41,80,4,5,0
94795,16/09/2024,2024,30338,electronics,6,252.93,1517.58,Central,34,10,3,15,1
94796,09/02/2024,2725,31106,home decor,2,253.27,506.54,North,25,62,1,10,1
94797,13/01/2023,2198,34130,electronics,10,170.3,1703,Central,64,20,3,9,0
94798,26/05/2024,2877,31651,toys,3,284.44,853.32,North,50,3,1,7,1
94799,01/04/2023,2457,39951,clothing,8,135.65,1085.2,East,60,97,1,20,1
94800,15/03/2024,2406,39511,electronics,4,267.47,1069.88,East,30,80,4,26,1
94801,24/01/2024,2374,32753,electronics,5,164.98,824.9,South,37,98,5,23,0
94802,05/10/2024,2277,38427,clothing,3,72.38,217.14,West,51,60,5,28,0
94803,26/08/2023,2382,39751,electronics,14,128.13,1793.82,East,32,26,5,0,1
94804,28/07/2024,2271,39121,home decor,11,7.58,83.38,East,25,97,3,18,1
94805,21/07/2024,2133,32794,clothing,2,279.69,559.38,East,68,35,4,9,0
94806,05/12/2024,2076,32719,electronics,1,161.32,161.32,North,62,79,1,23,1
94807,11/10/2024,2067,38325,clothing,10,224.07,2240.7,North,53,19,3,8,1
94808,30/03/2023,2262,39001,home decor,5,119.73,598.65,North,38,27,4,25,0
94809,12/02/2024,2108,34413,electronics,8,20.83,166.64,Central,47,49,1,6,1
94810,16/10/2024,2987,32439,home decor,7,7.49,52.43,East,65,89,4,3,1
94811,30/08/2024,2553,31640,electronics,13,203.12,2640.56,South,69,54,3,19,0
94812,28/12/2024,2078,38904,electronics,7,59.47,416.29,South,21,37,3,21,0
94813,25/01/2024,2287,39033,electronics,3,261.23,783.69,North,60,100,4,15,1
94814,01/12/2023,2014,36718,home decor,7,7.05,49.35,South,22,83,4,14,1
94815,15/11/2024,2076,37617,toys,5,275.29,1376.45,West,53,22,1,12,0
94816,07/03/2023,2918,30601,toys,4,115.29,461.16,North,66,99,1,10,0
94817,29/06/2023,2247,30838,electronics,1,241.52,241.52,Central,46,69,1,24,1
94818,01/12/2024,2322,37067,toys,14,132.39,1853.46,West,50,97,4,29,0
94819,15/01/2024,2745,34783,electronics,2,257.2,514.4,West,25,86,3,27,1
94820,09/05/2024,2920,38908,clothing,11,209.59,2305.49,North,44,29,1,17,1
94821,22/10/2024,2459,34065,toys,7,45.05,315.35,West,41,95,3,17,1
94822,22/11/2024,2016,35136,clothing,9,77.66,698.94,West,32,100,3,15,1
94823,29/12/2024,2767,37560,clothing,4,233.63,934.52,West,24,37,5,9,1
94824,09/06/2024,2688,37437,home decor,10,85.33,853.3,South,28,22,3,22,1
94825,31/01/2024,2910,33285,clothing,9,221.1,1989.9,West,25,93,5,8,1
94826,04/11/2024,2889,33210,clothing,11,260.59,2866.49,Central,29,65,4,25,0
94827,19/12/2023,2430,35400,toys,11,23.21,255.31,North,59,0,5,6,1
94828,28/09/2024,2897,38584,home decor,11,138.38,1522.18,South,24,92,3,11,0
94829,12/01/2023,2431,32340,home decor,3,137.47,412.41,Central,58,19,4,10,1
94830,13/08/2024,2119,30957,electronics,5,100.43,502.15,East,22,34,2,20,1
94831,08/02/2024,2050,33057,clothing,8,34.8,278.4,East,68,64,1,5,1
94832,14/07/2023,2047,36780,home decor,9,269.66,2426.94,North,55,97,5,13,1
94833,08/09/2024,2889,38606,clothing,1,264.01,264.01,North,32,74,3,24,1
94834,28/01/2023,2602,33375,electronics,11,195.84,2154.24,West,65,40,1,9,1
94835,20/11/2023,2171,33514,clothing,9,38.26,344.34,North,29,46,2,21,1
94836,25/08/2023,2880,38811,toys,13,197.79,2571.27,North,60,41,5,11,0
94837,26/01/2023,2241,30550,home decor,8,61.65,493.2,West,51,31,2,2,0
94838,18/07/2023,2333,33380,clothing,12,152.18,1826.16,North,31,33,5,13,0
94839,15/07/2024,2119,37557,home decor,3,13.12,39.36,Central,66,75,1,25,1
94840,28/08/2024,2640,31092,toys,4,112.73,450.92,Central,60,87,4,3,1
94841,14/05/2024,2697,31452,electronics,8,227.53,1820.24,North,18,57,4,25,0
94842,11/03/2023,2306,38049,home decor,7,68.28,477.96,Central,46,34,5,18,1
94843,26/08/2024,2912,39615,clothing,13,10.41,135.33,South,27,91,4,27,0
94844,25/10/2023,2730,38077,electronics,12,90.38,1084.56,Central,48,68,4,10,0
94845,26/07/2024,2498,38655,toys,11,10.69,117.59,Central,49,86,4,0,1
94846,30/05/2024,2212,37450,home decor,1,132.09,132.09,North,44,94,3,5,0
94847,05/02/2024,2841,35542,electronics,6,189.97,1139.82,East,37,99,4,1,1
94848,07/11/2023,2356,33456,home decor,3,187.81,563.43,Central,64,11,3,23,0
94849,02/05/2023,2232,38531,toys,1,196.33,196.33,South,58,33,2,20,0
94850,06/01/2024,2353,30847,clothing,3,178.4,535.2,South,26,37,1,3,0
94851,26/09/2024,2144,31937,toys,11,127.08,1397.88,Central,44,63,5,21,1
94852,27/10/2023,2751,38666,electronics,13,298.36,3878.68,East,67,40,3,2,1
94853,15/10/2024,2367,34758,home decor,9,293.71,2643.39,North,36,78,5,9,1
94854,28/11/2023,2720,35111,clothing,12,296.09,3553.08,West,22,76,4,9,0
94855,28/03/2023,2817,38810,clothing,3,249.39,748.17,North,42,70,5,2,0
94856,28/10/2024,2812,30958,toys,7,88.84,621.88,West,30,41,1,11,1
94857,19/03/2024,2502,30979,clothing,3,274.68,824.04,West,66,43,5,10,1
94858,21/08/2023,2712,37538,toys,1,143.86,143.86,South,25,96,3,15,0
94859,25/11/2023,2722,30159,electronics,10,228.28,2282.8,South,23,40,4,28,1
94860,05/03/2023,2057,32211,home decor,12,40.98,491.76,East,20,77,2,12,1
94861,07/07/2024,2150,33255,clothing,7,158.8,1111.6,East,36,13,1,26,0
94862,15/12/2023,2134,35123,home decor,13,23.54,306.02,North,45,83,4,23,1
94863,10/09/2023,2137,34960,electronics,9,114.32,1028.88,East,40,27,4,10,0
94864,18/11/2023,2476,34886,home decor,14,296.98,4157.72,Central,64,8,4,15,0
94865,16/07/2024,2129,36778,electronics,13,74.26,965.38,East,37,99,3,2,0
94866,09/12/2024,2222,37208,clothing,10,21.31,213.1,West,30,12,1,1,0
94867,20/12/2024,2792,32610,electronics,7,99.63,697.41,West,37,13,4,16,0
94868,30/04/2024,2746,30419,home decor,7,81.86,573.02,North,46,33,4,12,0
94869,28/06/2024,2079,36189,electronics,9,60.8,547.2,Central,37,9,3,4,0
94870,08/03/2024,2156,32518,clothing,4,181.99,727.96,East,45,100,5,28,1
94871,07/01/2023,2738,31216,home decor,4,295.42,1181.68,Central,29,74,3,12,1
94872,11/02/2023,2001,37321,home decor,10,226.47,2264.7,North,28,22,5,18,1
94873,09/01/2023,2151,37768,electronics,13,291.23,3785.99,West,21,47,4,12,1
94874,08/12/2024,2014,36959,toys,3,71.2,213.6,West,67,48,2,24,1
94875,26/12/2024,2542,39221,electronics,1,162.33,162.33,Central,68,33,4,2,1
94876,18/12/2023,2997,34069,toys,5,255.8,1279,East,59,100,5,20,1
94877,23/03/2024,2471,39960,home decor,8,100.8,806.4,North,26,63,5,3,1
94878,14/01/2023,2271,37915,clothing,7,66.59,466.13,South,27,80,2,7,1
94879,03/12/2024,2876,37391,toys,2,103.46,206.92,Central,41,65,5,4,0
94880,03/04/2023,2107,32354,toys,7,177.86,1245.02,East,60,32,3,6,1
94881,21/04/2023,2677,36618,home decor,7,71.37,499.59,East,34,17,2,6,0
94882,11/06/2024,2668,31471,toys,5,263.57,1317.85,North,49,37,5,17,1
